Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2025
ACEH,0.42
Simeulue,0.46
Aceh Singkil,0.91
Aceh Selatan,0.46
Aceh Tenggara,0.16
Aceh Timur,0.15
Aceh Tengah,0.73
Aceh Barat,0.53
Aceh Besar,0.53
Pidie,0.38
Bireuen,0.19
Aceh Utara,0.47
Aceh Barat Daya,0.41
Gayo Lues,0.3
Aceh Tamiang,0.33
Nagan Raya,0.63
Aceh Jaya,0.37
Bener Meriah,0.88
Pidie Jaya,0.56
Kota Banda Aceh,0.14
Kota Sabang,0.5
Kota Langsa,0.38
Kota Lhokseumawe,0.33
Kota Subulussalam,0.72
SUMATERA UTARA,0.26
Nias,0.42
Mandailing Natal,0.12
Tapanuli Selatan,0.1
Tapanuli Tengah,0.49
Tapanuli Utara,0.17
Toba Samosir,0.18
Labuhan Batu,0.11
Asahan,0.29
Simalungun,0.19
Dairi,0.09
Karo,0.11
Deli Serdang,0.16
Langkat,0.22
Nias Selatan,0.51
Humbang Hasundutan,0.18
Pakpak Bharat,0.15
Samosir,0.09
Serdang Bedagai,0.12
Batu Bara,0.2
Padang Lawas Utara,0.17
Padang Lawas,0.14
Labuhan Batu Selatan,0.34
Labuhan Batu Utara,0.38
Nias Utara,1.15
Nias Barat,0.34
Kota Sibolga,0.24
Kota Tanjung Balai,0.38
Kota Pematang Siantar,0.05
Kota Tebing Tinggi,0.25
Kota Medan,0.35
Kota Binjai,0.14
Kota Padangsidimpuan,0.06
Kota Gunungsitoli,0.43
SUMATERA BARAT,0.16
Kepulauan Mentawai,0.46
Pesisir Selatan,0.22
Solok,0.1
Sijunjung,0.14
Tanah Datar,0.02
Padang Pariaman,0.18
Agam,0.1
Lima Puluh Kota,0.1
Pasaman,0.12
Solok Selatan,0.22
Dharmasraya,0.12
Pasaman Barat,0.14
Kota Padang,0.16
Kota Solok,0.07
Kota Sawah Lunto,0.12
Kota Padang Panjang,0.05
Kota Bukittinggi,0.11
Kota Payakumbuh,0.09
Kota Pariaman,0.07
RIAU,0.2
Kuantan Singingi,0.16
Indragiri Hulu,0.09
Indragiri Hilir,0.06
Pelalawan,0.18
Siak,0.06
Kampar,0.19
Rokan Hulu,0.18
Bengkalis,0.11
Rokan Hilir,0.36
Kepulauan Meranti,0.7
Kota Pekanbaru,0.08
Kota Dumai,0.02
JAMBI,0.2
Kerinci,0.14
Merangin,0.45
Sarolangun,0.25
Batang Hari,0.28
Muaro Jambi,0.09
Tanjung Jabung Timur,0.31
Tanjung Jabung Barat,0.14
Tebo,0.07
Bungo,0.16
Kota Jambi,0.23
Kota Sungai Penuh,0.01
SUMATERA SELATAN,0.37
Ogan Komering Ulu,0.33
Ogan Komering Ilir,0.26
Muara Enim,0.28
Lahat,0.72
Musi Rawas,0.23
Musi Banyuasin,0.38
Banyu Asin,0.22
Ogan Komering Ulu Selatan,0.27
Ogan Komering Ulu Timur,0.18
