Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2009
ACEH,1.46
Simeulue,1.01
Aceh Singkil,0.84
Aceh Selatan,0.56
Aceh Tenggara,0.68
Aceh Timur,0.99
Aceh Tengah,0.74
Aceh Barat,1.85
Aceh Besar,1.31
Pidie,0.9
Bireuen,1.3
Aceh Utara,1.15
Aceh Barat Daya,0.7
Gayo Lues,1.8
Aceh Tamiang,1
Nagan Raya,1.47
Aceh Jaya,1.37
Bener Meriah,0.98
Pidie Jaya,1.33
Kota Banda Aceh,0.36
Kota Sabang,0.93
Kota Langsa,0.79
Kota Lhokseumawe,0.37
Kota Subulussalam,1.52
SUMATERA UTARA,0.63
Nias,1.76
Mandailing Natal,0.46
Tapanuli Selatan,0.32
Tapanuli Tengah,0.65
Tapanuli Utara,0.27
Toba Samosir,0.26
Labuhan Batu,0.33
Asahan,0.54
Simalungun,0.48
Dairi,0.36
Karo,0.23
Deli Serdang,0.09
Langkat,0.36
Nias Selatan,0.81
Humbang Hasundutan,0.47
Pakpak Bharat,0.24
Samosir,0.38
Serdang Bedagai,0.22
Batu Bara,0.34
Padang Lawas Utara,0.48
Padang Lawas,0.36
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,0.56
Kota Tanjung Balai,1.06
Kota Pematang Siantar,0.35
Kota Tebing Tinggi,0.55
Kota Medan,0.35
Kota Binjai,0.21
Kota Padangsidimpuan,0.55
Kota Gunungsitoli,-
SUMATERA BARAT,0.43
Kepulauan Mentawai,1.39
Pesisir Selatan,0.33
Solok,0.32
Sijunjung,0.27
Tanah Datar,0.18
Padang Pariaman,0.43
Agam,0.26
Lima Puluh Kota,0.2
Pasaman,0.44
Solok Selatan,0.35
Dharmasraya,0.54
Pasaman Barat,0.25
Kota Padang,0.25
Kota Solok,0.28
Kota Sawah Lunto,0.05
Kota Padang Panjang,0.28
Kota Bukittinggi,0.2
Kota Payakumbuh,0.42
Kota Pariaman,0.25
RIAU,0.55
Kuantan Singingi,0.69
Indragiri Hulu,0.43
Indragiri Hilir,0.55
Pelalawan,1
Siak,0.25
Kampar,0.53
Rokan Hulu,0.86
Bengkalis,0.35
Rokan Hilir,0.38
Kepulauan Meranti,-
Kota Pekanbaru,0.11
Kota Dumai,0.15
JAMBI,0.29
Kerinci,0.14
Merangin,0.26
Sarolangun,0.33
Batang Hari,0.16
Muaro Jambi,0.1
Tanjung Jabung Timur,0.4
Tanjung Jabung Barat,0.41
Tebo,0.21
Bungo,0.17
Kota Jambi,0.22
Kota Sungai Penuh,-
SUMATERA SELATAN,0.85
Ogan Komering Ulu,0.43
Ogan Komering Ilir,0.6
Muara Enim,0.35
Lahat,1.11
Musi Rawas,0.76
Musi Banyuasin,1.03
Banyu Asin,0.44
Ogan Komering Ulu Selatan,0.42
Ogan Komering Ulu Timur,0.62
Ogan Ilir,0.52
