Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2006
ACEH,1.48
Simeulue,2.41
Aceh Singkil,1.47
Aceh Selatan,2.03
Aceh Tenggara,1.71
Aceh Timur,1.9
Aceh Tengah,1.29
Aceh Barat,2.12
Aceh Besar,1.86
Pidie,1.38
Bireuen,1.89
Aceh Utara,1.21
Aceh Barat Daya,1.54
Gayo Lues,1.19
Aceh Tamiang,1.01
Nagan Raya,2.4
Aceh Jaya,1.9
Bener Meriah,0.7
Pidie Jaya,-
Kota Banda Aceh,0.19
Kota Sabang,1.44
Kota Langsa,0.99
Kota Lhokseumawe,0.74
Kota Subulussalam,-
SUMATERA UTARA,0.69
Nias,1.97
Mandailing Natal,0.76
Tapanuli Selatan,0.71
Tapanuli Tengah,2.09
Tapanuli Utara,0.56
Toba Samosir,0.69
Labuhan Batu,0.43
Asahan,0.46
Simalungun,0.84
Dairi,0.75
Karo,0.54
Deli Serdang,0.33
Langkat,1.2
Nias Selatan,1.75
Humbang Hasundutan,0.51
Pakpak Bharat,0.73
Samosir,0.54
Serdang Bedagai,0.25
Batu Bara,-
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,0.26
Kota Tanjung Balai,0.56
Kota Pematang Siantar,0.43
Kota Tebing Tinggi,0.32
Kota Medan,0.39
Kota Binjai,0.31
Kota Padangsidimpuan,0.49
Kota Gunungsitoli,-
SUMATERA BARAT,0.56
Kepulauan Mentawai,0.56
Pesisir Selatan,0.38
Solok,0.75
Sijunjung,0.71
Tanah Datar,0.29
Padang Pariaman,0.75
Agam,0.74
Lima Puluh Kota,0.72
Pasaman,0.87
Solok Selatan,0.6
Dharmasraya,0.74
Pasaman Barat,0.45
Kota Padang,0.16
Kota Solok,0.22
Kota Sawah Lunto,0.11
Kota Padang Panjang,0.15
Kota Bukittinggi,0.21
Kota Payakumbuh,0.22
Kota Pariaman,0.26
RIAU,0.4
Kuantan Singingi,0.88
Indragiri Hulu,0.82
Indragiri Hilir,0.55
Pelalawan,0.99
Siak,0.2
Kampar,0.48
Rokan Hulu,1.62
Bengkalis,0.38
Rokan Hilir,0.52
Kepulauan Meranti,-
Kota Pekanbaru,0.06
Kota Dumai,0.32
JAMBI,0.53
Kerinci,0.38
Merangin,0.53
Sarolangun,0.85
Batang Hari,0.44
Muaro Jambi,0.29
Tanjung Jabung Timur,0.6
Tanjung Jabung Barat,0.53
Tebo,0.42
Bungo,0.15
Kota Jambi,0.12
Kota Sungai Penuh,-
SUMATERA SELATAN,0.92
Ogan Komering Ulu,0.64
Ogan Komering Ilir,1.6
Muara Enim,0.51
Lahat,1.16
Musi Rawas,1.67
Musi Banyuasin,1.88
Banyu Asin,0.79
Ogan Komering Ulu Selatan,0.94
Ogan Komering Ulu Timur,0.76
Ogan Ilir,1.34
Empat Lawang,-
