Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2012
ACEH,0.83
Simeulue,1.04
Aceh Singkil,0.37
Aceh Selatan,0.59
Aceh Tenggara,0.75
Aceh Timur,0.67
Aceh Tengah,0.56
Aceh Barat,0.75
Aceh Besar,0.62
Pidie,0.58
Bireuen,0.69
Aceh Utara,0.82
Aceh Barat Daya,0.46
Gayo Lues,0.63
Aceh Tamiang,0.62
Nagan Raya,1.07
Aceh Jaya,1.11
Bener Meriah,0.94
Pidie Jaya,0.94
Kota Banda Aceh,0.44
Kota Sabang,1.17
Kota Langsa,0.36
Kota Lhokseumawe,0.24
Kota Subulussalam,1.11
SUMATERA UTARA,0.5
Nias,0.49
Mandailing Natal,0.36
Tapanuli Selatan,0.25
Tapanuli Tengah,0.44
Tapanuli Utara,0.29
Toba Samosir,0.32
Labuhan Batu,0.23
Asahan,0.24
Simalungun,0.21
Dairi,0.24
Karo,0.22
Deli Serdang,0.21
Langkat,0.39
Nias Selatan,0.43
Humbang Hasundutan,0.2
Pakpak Bharat,0.28
Samosir,0.34
Serdang Bedagai,0.33
Batu Bara,0.29
Padang Lawas Utara,0.24
Padang Lawas,0.26
Labuhan Batu Selatan,0.39
Labuhan Batu Utara,0.2
Nias Utara,1.93
Nias Barat,1
Kota Sibolga,0.64
Kota Tanjung Balai,0.39
Kota Pematang Siantar,0.67
Kota Tebing Tinggi,0.51
Kota Medan,0.37
Kota Binjai,0.09
Kota Padangsidimpuan,0.24
Kota Gunungsitoli,1.39
SUMATERA BARAT,0.31
Kepulauan Mentawai,1.1
Pesisir Selatan,0.23
Solok,0.22
Sijunjung,0.25
Tanah Datar,0.18
Padang Pariaman,0.36
Agam,0.12
Lima Puluh Kota,0.22
Pasaman,0.2
Solok Selatan,0.23
Dharmasraya,0.33
Pasaman Barat,0.16
Kota Padang,0.24
Kota Solok,0.15
Kota Sawah Lunto,0.05
Kota Padang Panjang,0.3
Kota Bukittinggi,0.28
Kota Payakumbuh,0.32
Kota Pariaman,0.23
RIAU,0.25
Kuantan Singingi,0.38
Indragiri Hulu,0.41
Indragiri Hilir,0.32
Pelalawan,0.46
Siak,0.11
Kampar,0.21
Rokan Hulu,0.35
Bengkalis,0.23
Rokan Hilir,0.22
Kepulauan Meranti,2.26
Kota Pekanbaru,0.1
Kota Dumai,0.29
JAMBI,0.44
Kerinci,0.21
Merangin,0.31
Sarolangun,0.32
Batang Hari,0.28
Muaro Jambi,0.06
Tanjung Jabung Timur,0.36
Tanjung Jabung Barat,0.28
Tebo,0.23
Bungo,0.14
Kota Jambi,0.44
Kota Sungai Penuh,0.14
SUMATERA SELATAN,0.43
Ogan Komering Ulu,0.67
Ogan Komering Ilir,0.66
Muara Enim,0.41
Lahat,0.48
Musi Rawas,0.52
Musi Banyuasin,0.61
Banyu Asin,0.26
Ogan Komering Ulu Selatan,0.15
Ogan Komering Ulu Timur,0.18
