Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2023
ACEH,0.78
Simeulue,0.96
Aceh Singkil,0.8
Aceh Selatan,0.46
Aceh Tenggara,0.33
Aceh Timur,0.65
Aceh Tengah,0.53
Aceh Barat,0.53
Aceh Besar,0.43
Pidie,1.23
Bireuen,0.46
Aceh Utara,0.42
Aceh Barat Daya,0.98
Gayo Lues,0.85
Aceh Tamiang,0.41
Nagan Raya,1.05
Aceh Jaya,0.56
Bener Meriah,0.88
Pidie Jaya,0.67
Kota Banda Aceh,0.16
Kota Sabang,1.01
Kota Langsa,0.52
Kota Lhokseumawe,0.7
Kota Subulussalam,0.5
SUMATERA UTARA,0.32
Nias,0.4
Mandailing Natal,0.44
Tapanuli Selatan,0.18
Tapanuli Tengah,0.31
Tapanuli Utara,0.18
Toba Samosir,0.18
Labuhan Batu,0.37
Asahan,0.13
Simalungun,0.21
Dairi,0.17
Karo,0.29
Deli Serdang,0.07
Langkat,0.79
Nias Selatan,0.85
Humbang Hasundutan,0.19
Pakpak Bharat,0.07
Samosir,0.5
Serdang Bedagai,0.21
Batu Bara,0.36
Padang Lawas Utara,0.24
Padang Lawas,0.42
Labuhan Batu Selatan,0.18
Labuhan Batu Utara,0.27
Nias Utara,0.59
Nias Barat,0.34
Kota Sibolga,0.29
Kota Tanjung Balai,0.25
Kota Pematang Siantar,0.2
Kota Tebing Tinggi,0.35
Kota Medan,0.19
Kota Binjai,0.06
Kota Padangsidimpuan,0.17
Kota Gunungsitoli,0.46
SUMATERA BARAT,0.18
Kepulauan Mentawai,0.48
Pesisir Selatan,0.16
Solok,0.19
Sijunjung,0.21
Tanah Datar,0.06
Padang Pariaman,0.18
Agam,0.13
Lima Puluh Kota,0.24
Pasaman,0.13
Solok Selatan,0.28
Dharmasraya,0.06
Pasaman Barat,0.25
Kota Padang,0.08
Kota Solok,0.02
Kota Sawah Lunto,0.02
Kota Padang Panjang,0.19
Kota Bukittinggi,0.14
Kota Payakumbuh,0.19
Kota Pariaman,0.09
RIAU,0.24
Kuantan Singingi,0.25
Indragiri Hulu,0.33
Indragiri Hilir,0.13
Pelalawan,0.28
Siak,0.14
Kampar,0.14
Rokan Hulu,0.38
Bengkalis,0.23
Rokan Hilir,0.29
Kepulauan Meranti,1.06
Kota Pekanbaru,0.09
Kota Dumai,0.06
JAMBI,0.29
Kerinci,0.27
Merangin,0.21
Sarolangun,0.46
Batang Hari,0.24
Muaro Jambi,0.13
Tanjung Jabung Timur,0.44
Tanjung Jabung Barat,0.44
Tebo,0.17
Bungo,0.11
Kota Jambi,0.32
Kota Sungai Penuh,0.13
SUMATERA SELATAN,0.39
Ogan Komering Ulu,0.36
Ogan Komering Ilir,0.83
Muara Enim,0.46
Lahat,0.63
Musi Rawas,0.42
Musi Banyuasin,0.34
Banyu Asin,0.26
Ogan Komering Ulu Selatan,0.58
Ogan Komering Ulu Timur,0.15
