Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2024
ACEH,0.71
Simeulue,0.6
Aceh Singkil,0.74
Aceh Selatan,0.31
Aceh Tenggara,0.35
Aceh Timur,0.46
Aceh Tengah,0.48
Aceh Barat,0.75
Aceh Besar,0.47
Pidie,0.42
Bireuen,0.37
Aceh Utara,0.7
Aceh Barat Daya,0.46
Gayo Lues,0.63
Aceh Tamiang,0.28
Nagan Raya,0.45
Aceh Jaya,0.28
Bener Meriah,0.8
Pidie Jaya,0.73
Kota Banda Aceh,0.11
Kota Sabang,0.8
Kota Langsa,0.42
Kota Lhokseumawe,0.67
Kota Subulussalam,0.41
SUMATERA UTARA,0.3
Nias,0.34
Mandailing Natal,0.21
Tapanuli Selatan,0.08
Tapanuli Tengah,0.21
Tapanuli Utara,0.35
Toba Samosir,0.17
Labuhan Batu,0.13
Asahan,0.29
Simalungun,0.12
Dairi,0.15
Karo,0.18
Deli Serdang,0.12
Langkat,0.26
Nias Selatan,0.6
Humbang Hasundutan,0.09
Pakpak Bharat,0.11
Samosir,0.15
Serdang Bedagai,0.28
Batu Bara,0.3
Padang Lawas Utara,0.29
Padang Lawas,0.3
Labuhan Batu Selatan,0.16
Labuhan Batu Utara,0.14
Nias Utara,1.28
Nias Barat,0.2
Kota Sibolga,0.37
Kota Tanjung Balai,0.33
Kota Pematang Siantar,0.27
Kota Tebing Tinggi,0.29
Kota Medan,0.26
Kota Binjai,0.14
Kota Padangsidimpuan,0.12
Kota Gunungsitoli,0.38
SUMATERA BARAT,0.15
Kepulauan Mentawai,0.35
Pesisir Selatan,0.11
Solok,0.3
Sijunjung,0.13
Tanah Datar,0.07
Padang Pariaman,0.19
Agam,0.07
Lima Puluh Kota,0.16
Pasaman,0.13
Solok Selatan,0.22
Dharmasraya,0.15
Pasaman Barat,0.17
Kota Padang,0.03
Kota Solok,0.07
Kota Sawah Lunto,0.08
Kota Padang Panjang,0.07
Kota Bukittinggi,0.08
Kota Payakumbuh,0.15
Kota Pariaman,0.08
RIAU,0.21
Kuantan Singingi,0.2
Indragiri Hulu,0.09
Indragiri Hilir,0.22
Pelalawan,0.21
Siak,0.08
Kampar,0.19
Rokan Hulu,0.18
Bengkalis,0.12
Rokan Hilir,0.19
Kepulauan Meranti,0.88
Kota Pekanbaru,0.06
Kota Dumai,0.03
JAMBI,0.25
Kerinci,0.24
Merangin,0.27
Sarolangun,0.21
Batang Hari,0.28
Muaro Jambi,0.1
Tanjung Jabung Timur,0.76
Tanjung Jabung Barat,0.24
Tebo,0.12
Bungo,0.06
Kota Jambi,0.23
Kota Sungai Penuh,0.07
SUMATERA SELATAN,0.46
Ogan Komering Ulu,0.13
Ogan Komering Ilir,0.39
Muara Enim,0.64
Lahat,0.53
Musi Rawas,0.4
Musi Banyuasin,0.43
Banyu Asin,0.44
Ogan Komering Ulu Selatan,0.38
Ogan Komering Ulu Timur,0.09
