Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2018
ACEH,0.75
Simeulue,0.68
Aceh Singkil,1.52
Aceh Selatan,0.37
Aceh Tenggara,0.51
Aceh Timur,0.41
Aceh Tengah,0.39
Aceh Barat,1.13
Aceh Besar,1.1
Pidie,1.2
Bireuen,0.53
Aceh Utara,0.87
Aceh Barat Daya,0.46
Gayo Lues,0.95
Aceh Tamiang,0.31
Nagan Raya,1.01
Aceh Jaya,0.73
Bener Meriah,0.75
Pidie Jaya,0.6
Kota Banda Aceh,0.31
Kota Sabang,0.64
Kota Langsa,0.28
Kota Lhokseumawe,0.39
Kota Subulussalam,0.56
SUMATERA UTARA,0.41
Nias,0.55
Mandailing Natal,0.33
Tapanuli Selatan,0.32
Tapanuli Tengah,0.4
Tapanuli Utara,0.16
Toba Samosir,0.31
Labuhan Batu,0.2
Asahan,0.33
Simalungun,0.41
Dairi,0.54
Karo,0.22
Deli Serdang,0.14
Langkat,0.41
Nias Selatan,0.66
Humbang Hasundutan,0.22
Pakpak Bharat,0.42
Samosir,0.35
Serdang Bedagai,0.22
Batu Bara,0.57
Padang Lawas Utara,0.32
Padang Lawas,0.23
Labuhan Batu Selatan,0.32
Labuhan Batu Utara,0.4
Nias Utara,1.4
Nias Barat,0.97
Kota Sibolga,0.56
Kota Tanjung Balai,0.49
Kota Pematang Siantar,0.53
Kota Tebing Tinggi,0.51
Kota Medan,0.39
Kota Binjai,0.18
Kota Padangsidimpuan,0.37
Kota Gunungsitoli,0.5
SUMATERA BARAT,0.24
Kepulauan Mentawai,0.61
Pesisir Selatan,0.13
Solok,0.35
Sijunjung,0.17
Tanah Datar,0.19
Padang Pariaman,0.29
Agam,0.31
Lima Puluh Kota,0.24
Pasaman,0.22
Solok Selatan,0.23
Dharmasraya,0.15
Pasaman Barat,0.3
Kota Padang,0.17
Kota Solok,0.09
Kota Sawah Lunto,0.07
Kota Padang Panjang,0.22
Kota Bukittinggi,0.06
Kota Payakumbuh,0.15
Kota Pariaman,0.16
RIAU,0.3
Kuantan Singingi,0.3
Indragiri Hulu,0.24
Indragiri Hilir,0.36
Pelalawan,0.22
Siak,0.15
Kampar,0.21
Rokan Hulu,0.53
Bengkalis,0.18
Rokan Hilir,0.18
Kepulauan Meranti,1.37
Kota Pekanbaru,0.12
Kota Dumai,0.07
JAMBI,0.32
Kerinci,0.12
Merangin,0.57
Sarolangun,0.39
Batang Hari,0.25
Muaro Jambi,0.21
Tanjung Jabung Timur,0.56
Tanjung Jabung Barat,0.42
Tebo,0.26
Bungo,0.13
Kota Jambi,0.28
Kota Sungai Penuh,0.03
SUMATERA SELATAN,0.6
Ogan Komering Ulu,0.75
Ogan Komering Ilir,0.78
Muara Enim,0.44
Lahat,0.73
Musi Rawas,0.62
Musi Banyuasin,1.02
Banyu Asin,0.62
Ogan Komering Ulu Selatan,0.22
Ogan Komering Ulu Timur,0.37
