Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2007
ACEH,1.64
Simeulue,1.22
Aceh Singkil,1.5
Aceh Selatan,1.21
Aceh Tenggara,0.94
Aceh Timur,2.53
Aceh Tengah,0.92
Aceh Barat,2.32
Aceh Besar,2.17
Pidie,1.18
Bireuen,1.5
Aceh Utara,1.98
Aceh Barat Daya,1.35
Gayo Lues,1.12
Aceh Tamiang,1.39
Nagan Raya,2.55
Aceh Jaya,1.57
Bener Meriah,1.14
Pidie Jaya,0.99
Kota Banda Aceh,0.2
Kota Sabang,1.38
Kota Langsa,0.6
Kota Lhokseumawe,1.09
Kota Subulussalam,1.17
SUMATERA UTARA,0.55
Nias,0.95
Mandailing Natal,0.59
Tapanuli Selatan,0.44
Tapanuli Tengah,1.39
Tapanuli Utara,0.74
Toba Samosir,0.46
Labuhan Batu,0.57
Asahan,0.53
Simalungun,0.61
Dairi,0.38
Karo,0.49
Deli Serdang,0.25
Langkat,0.9
Nias Selatan,1.5
Humbang Hasundutan,0.42
Pakpak Bharat,0.92
Samosir,1.13
Serdang Bedagai,0.45
Batu Bara,0.87
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,0.5
Kota Tanjung Balai,0.34
Kota Pematang Siantar,0.16
Kota Tebing Tinggi,0.15
Kota Medan,0.35
Kota Binjai,0.19
Kota Padangsidimpuan,0.41
Kota Gunungsitoli,-
SUMATERA BARAT,0.44
Kepulauan Mentawai,0.38
Pesisir Selatan,0.32
Solok,1.08
Sijunjung,0.42
Tanah Datar,0.11
Padang Pariaman,0.87
Agam,0.45
Lima Puluh Kota,0.57
Pasaman,0.64
Solok Selatan,0.52
Dharmasraya,0.74
Pasaman Barat,0.39
Kota Padang,0.06
Kota Solok,0.11
Kota Sawah Lunto,0.05
Kota Padang Panjang,0.09
Kota Bukittinggi,0.24
Kota Payakumbuh,0.35
Kota Pariaman,0.14
RIAU,0.68
Kuantan Singingi,0.92
Indragiri Hulu,0.64
Indragiri Hilir,0.54
Pelalawan,0.94
Siak,0.21
Kampar,0.61
Rokan Hulu,1.25
Bengkalis,0.55
Rokan Hilir,0.44
Kepulauan Meranti,-
Kota Pekanbaru,0.06
Kota Dumai,0.2
JAMBI,0.54
Kerinci,0.44
Merangin,0.34
Sarolangun,0.61
Batang Hari,0.58
Muaro Jambi,0.21
Tanjung Jabung Timur,0.49
Tanjung Jabung Barat,0.34
Tebo,0.23
Bungo,0.25
Kota Jambi,0.21
Kota Sungai Penuh,-
SUMATERA SELATAN,1.14
Ogan Komering Ulu,0.32
Ogan Komering Ilir,0.94
Muara Enim,0.45
Lahat,0.99
Musi Rawas,1.48
Musi Banyuasin,1.4
Banyu Asin,0.61
Ogan Komering Ulu Selatan,0.45
Ogan Komering Ulu Timur,0.43
Ogan Ilir,0.44
