Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2022
ACEH,0.61
Simeulue,0.65
Aceh Singkil,0.74
Aceh Selatan,0.23
Aceh Tenggara,0.44
Aceh Timur,0.67
Aceh Tengah,0.59
Aceh Barat,0.45
Aceh Besar,0.58
Pidie,0.75
Bireuen,0.53
Aceh Utara,0.57
Aceh Barat Daya,0.3
Gayo Lues,0.63
Aceh Tamiang,0.39
Nagan Raya,0.76
Aceh Jaya,0.3
Bener Meriah,1.09
Pidie Jaya,0.56
Kota Banda Aceh,0.48
Kota Sabang,1.08
Kota Langsa,0.6
Kota Lhokseumawe,0.26
Kota Subulussalam,0.5
SUMATERA UTARA,0.34
Nias,0.6
Mandailing Natal,0.26
Tapanuli Selatan,0.14
Tapanuli Tengah,0.43
Tapanuli Utara,0.24
Toba Samosir,0.25
Labuhan Batu,0.11
Asahan,0.27
Simalungun,0.52
Dairi,0.08
Karo,0.27
Deli Serdang,0.2
Langkat,0.31
Nias Selatan,0.71
Humbang Hasundutan,0.33
Pakpak Bharat,0.38
Samosir,0.39
Serdang Bedagai,0.24
Batu Bara,0.27
Padang Lawas Utara,0.11
Padang Lawas,0.17
Labuhan Batu Selatan,0.26
Labuhan Batu Utara,0.26
Nias Utara,1.31
Nias Barat,0.7
Kota Sibolga,0.22
Kota Tanjung Balai,0.42
Kota Pematang Siantar,0.22
Kota Tebing Tinggi,0.25
Kota Medan,0.23
Kota Binjai,0.08
Kota Padangsidimpuan,0.12
Kota Gunungsitoli,0.55
SUMATERA BARAT,0.16
Kepulauan Mentawai,0.36
Pesisir Selatan,0.12
Solok,0.2
Sijunjung,0.25
Tanah Datar,0.12
Padang Pariaman,0.1
Agam,0.12
Lima Puluh Kota,0.24
Pasaman,0.11
Solok Selatan,0.25
Dharmasraya,0.16
Pasaman Barat,0.26
Kota Padang,0.13
Kota Solok,0.21
Kota Sawah Lunto,0.09
Kota Padang Panjang,0.05
Kota Bukittinggi,0.24
Kota Payakumbuh,0.07
Kota Pariaman,0.09
RIAU,0.27
Kuantan Singingi,0.26
Indragiri Hulu,0.29
Indragiri Hilir,0.13
Pelalawan,0.28
Siak,0.18
Kampar,0.29
Rokan Hulu,0.34
Bengkalis,0.15
Rokan Hilir,0.36
Kepulauan Meranti,0.87
Kota Pekanbaru,0.07
Kota Dumai,0.06
JAMBI,0.26
Kerinci,0.31
Merangin,0.25
Sarolangun,0.38
Batang Hari,0.3
Muaro Jambi,0.07
Tanjung Jabung Timur,0.31
Tanjung Jabung Barat,0.41
Tebo,0.14
Bungo,0.17
Kota Jambi,0.25
Kota Sungai Penuh,0.05
SUMATERA SELATAN,0.45
Ogan Komering Ulu,0.29
Ogan Komering Ilir,0.9
Muara Enim,0.41
Lahat,0.96
Musi Rawas,0.42
Musi Banyuasin,0.77
Banyu Asin,0.45
Ogan Komering Ulu Selatan,0.2
Ogan Komering Ulu Timur,0.14
