Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2020
ACEH,0.71
Simeulue,0.47
Aceh Singkil,1.03
Aceh Selatan,0.46
Aceh Tenggara,0.36
Aceh Timur,0.61
Aceh Tengah,0.95
Aceh Barat,0.68
Aceh Besar,0.61
Pidie,0.45
Bireuen,0.45
Aceh Utara,0.63
Aceh Barat Daya,0.9
Gayo Lues,0.66
Aceh Tamiang,0.28
Nagan Raya,0.94
Aceh Jaya,0.54
Bener Meriah,0.97
Pidie Jaya,0.81
Kota Banda Aceh,0.23
Kota Sabang,0.54
Kota Langsa,0.36
Kota Lhokseumawe,0.29
Kota Subulussalam,0.44
SUMATERA UTARA,0.39
Nias,0.32
Mandailing Natal,0.19
Tapanuli Selatan,0.16
Tapanuli Tengah,0.44
Tapanuli Utara,0.21
Toba Samosir,0.18
Labuhan Batu,0.18
Asahan,0.33
Simalungun,0.35
Dairi,0.2
Karo,0.38
Deli Serdang,0.16
Langkat,0.33
Nias Selatan,0.76
Humbang Hasundutan,0.3
Pakpak Bharat,0.38
Samosir,0.46
Serdang Bedagai,0.2
Batu Bara,0.37
Padang Lawas Utara,0.22
Padang Lawas,0.29
Labuhan Batu Selatan,0.2
Labuhan Batu Utara,0.6
Nias Utara,0.97
Nias Barat,0.61
Kota Sibolga,0.26
Kota Tanjung Balai,0.32
Kota Pematang Siantar,0.26
Kota Tebing Tinggi,0.56
Kota Medan,0.23
Kota Binjai,0.11
Kota Padangsidimpuan,0.32
Kota Gunungsitoli,0.3
SUMATERA BARAT,0.2
Kepulauan Mentawai,0.77
Pesisir Selatan,0.14
Solok,0.35
Sijunjung,0.27
Tanah Datar,0.06
Padang Pariaman,0.11
Agam,0.17
Lima Puluh Kota,0.14
Pasaman,0.11
Solok Selatan,0.15
Dharmasraya,0.13
Pasaman Barat,0.09
Kota Padang,0.09
Kota Solok,0.04
Kota Sawah Lunto,0
Kota Padang Panjang,0.08
Kota Bukittinggi,0.2
Kota Payakumbuh,0.14
Kota Pariaman,0.1
RIAU,0.28
Kuantan Singingi,0.32
Indragiri Hulu,0.17
Indragiri Hilir,0.27
Pelalawan,0.31
Siak,0.45
Kampar,0.13
Rokan Hulu,0.57
Bengkalis,0.14
Rokan Hilir,0.3
Kepulauan Meranti,1.11
Kota Pekanbaru,0.13
Kota Dumai,0.05
JAMBI,0.25
Kerinci,0.21
Merangin,0.21
Sarolangun,0.21
Batang Hari,0.27
Muaro Jambi,0.05
Tanjung Jabung Timur,0.31
Tanjung Jabung Barat,0.38
Tebo,0.14
Bungo,0.17
Kota Jambi,0.4
Kota Sungai Penuh,0.17
SUMATERA SELATAN,0.48
Ogan Komering Ulu,0.4
Ogan Komering Ilir,0.86
Muara Enim,0.43
Lahat,0.67
Musi Rawas,0.45
Musi Banyuasin,1.11
Banyu Asin,0.18
Ogan Komering Ulu Selatan,0.23
Ogan Komering Ulu Timur,0.14
