Nama Wilayah,
,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota
,2014
ACEH,0.86
Simeulue,0.56
Aceh Singkil,0.68
Aceh Selatan,0.42
Aceh Tenggara,0.58
Aceh Timur,0.82
Aceh Tengah,0.43
Aceh Barat,1.18
Aceh Besar,0.69
Pidie,0.75
Bireuen,0.53
Aceh Utara,0.74
Aceh Barat Daya,0.57
Gayo Lues,1.2
Aceh Tamiang,0.37
Nagan Raya,1.17
Aceh Jaya,0.71
Bener Meriah,0.79
Pidie Jaya,0.57
Kota Banda Aceh,0.23
Kota Sabang,0.89
Kota Langsa,0.39
Kota Lhokseumawe,0.46
Kota Subulussalam,0.67
SUMATERA UTARA,0.45
Nias,0.31
Mandailing Natal,0.34
Tapanuli Selatan,0.21
Tapanuli Tengah,0.45
Tapanuli Utara,0.27
Toba Samosir,0.26
Labuhan Batu,0.38
Asahan,0.42
Simalungun,0.22
Dairi,0.25
Karo,0.18
Deli Serdang,0.07
Langkat,0.26
Nias Selatan,0.54
Humbang Hasundutan,0.18
Pakpak Bharat,0.24
Samosir,0.4
Serdang Bedagai,0.2
Batu Bara,0.38
Padang Lawas Utara,0.27
Padang Lawas,0.27
Labuhan Batu Selatan,0.3
Labuhan Batu Utara,0.34
Nias Utara,1.07
Nias Barat,0.95
Kota Sibolga,0.38
Kota Tanjung Balai,0.4
Kota Pematang Siantar,0.28
Kota Tebing Tinggi,0.24
Kota Medan,0.28
Kota Binjai,0.13
Kota Padangsidimpuan,0.44
Kota Gunungsitoli,1.02
SUMATERA BARAT,0.15
Kepulauan Mentawai,0.55
Pesisir Selatan,0.13
Solok,0.2
Sijunjung,0.22
Tanah Datar,0.08
Padang Pariaman,0.25
Agam,0.14
Lima Puluh Kota,0.16
Pasaman,0.27
Solok Selatan,0.1
Dharmasraya,0.2
Pasaman Barat,0.13
Kota Padang,0.08
Kota Solok,0.11
Kota Sawah Lunto,0.04
Kota Padang Panjang,0.16
Kota Bukittinggi,0.28
Kota Payakumbuh,0.15
Kota Pariaman,0.2
RIAU,0.29
Kuantan Singingi,0.31
Indragiri Hulu,0.39
Indragiri Hilir,0.24
Pelalawan,0.61
Siak,0.12
Kampar,0.3
Rokan Hulu,0.26
Bengkalis,0.24
Rokan Hilir,0.17
Kepulauan Meranti,1.93
Kota Pekanbaru,0.04
Kota Dumai,0.06
JAMBI,0.23
Kerinci,0.26
Merangin,0.33
Sarolangun,0.17
Batang Hari,0.14
Muaro Jambi,0.07
Tanjung Jabung Timur,0.44
Tanjung Jabung Barat,0.45
Tebo,0.12
Bungo,0.1
Kota Jambi,0.2
Kota Sungai Penuh,0.07
SUMATERA SELATAN,0.62
Ogan Komering Ulu,0.45
Ogan Komering Ilir,0.56
Muara Enim,0.63
Lahat,0.56
Musi Rawas,0.47
Musi Banyuasin,0.7
Banyu Asin,0.53
Ogan Komering Ulu Selatan,0.52
Ogan Komering Ulu Timur,0.27
