Nama Wilayah,
,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota
,2019
ACEH,2.64
Simeulue,3.05
Aceh Singkil,3.83
Aceh Selatan,1.58
Aceh Tenggara,2.37
Aceh Timur,1.89
Aceh Tengah,2.08
Aceh Barat,3.53
Aceh Besar,2.56
Pidie,2.99
Bireuen,1.77
Aceh Utara,2.44
Aceh Barat Daya,1.97
Gayo Lues,3.95
Aceh Tamiang,1.65
Nagan Raya,3.17
Aceh Jaya,2.49
Bener Meriah,3.09
Pidie Jaya,2.85
Kota Banda Aceh,1.34
Kota Sabang,2.71
Kota Langsa,1.78
Kota Lhokseumawe,1.51
Kota Subulussalam,3.15
SUMATERA UTARA,1.37
Nias,2.53
Mandailing Natal,1.01
Tapanuli Selatan,0.87
Tapanuli Tengah,1.64
Tapanuli Utara,1.6
Toba Samosir,1.21
Labuhan Batu,0.87
Asahan,1.24
Simalungun,0.99
Dairi,0.96
Karo,0.88
Deli Serdang,0.47
Langkat,0.9
Nias Selatan,2.28
Humbang Hasundutan,0.96
Pakpak Bharat,0.92
Samosir,1.63
Serdang Bedagai,1.32
Batu Bara,1.63
Padang Lawas Utara,1.18
Padang Lawas,1.64
Labuhan Batu Selatan,1.12
Labuhan Batu Utara,1.66
Nias Utara,4.38
Nias Barat,3.34
Kota Sibolga,1.26
Kota Tanjung Balai,1.69
Kota Pematang Siantar,0.7
Kota Tebing Tinggi,1.47
Kota Medan,1.16
Kota Binjai,0.27
Kota Padangsidimpuan,0.65
Kota Gunungsitoli,2.59
SUMATERA BARAT,0.94
Kepulauan Mentawai,1.87
Pesisir Selatan,0.76
Solok,0.71
Sijunjung,0.94
Tanah Datar,0.42
Padang Pariaman,1.02
Agam,0.82
Lima Puluh Kota,0.51
Pasaman,0.59
Solok Selatan,0.84
Dharmasraya,0.89
Pasaman Barat,0.81
Kota Padang,0.63
Kota Solok,0.29
Kota Sawah Lunto,0.23
Kota Padang Panjang,0.53
Kota Bukittinggi,0.56
Kota Payakumbuh,0.46
Kota Pariaman,0.49
RIAU,1.13
Kuantan Singingi,1.28
Indragiri Hulu,0.84
Indragiri Hilir,1.24
Pelalawan,1.44
Siak,0.64
Kampar,0.93
Rokan Hulu,1.87
Bengkalis,0.5
Rokan Hilir,0.86
Kepulauan Meranti,5.97
Kota Pekanbaru,0.31
Kota Dumai,0.28
JAMBI,1.23
Kerinci,0.59
Merangin,1.39
Sarolangun,1.17
