Nama Wilayah,
,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota
,2016
ACEH,3.48
Simeulue,3.48
Aceh Singkil,4.47
Aceh Selatan,1.83
Aceh Tenggara,2.54
Aceh Timur,2.25
Aceh Tengah,2.51
Aceh Barat,4.72
Aceh Besar,2.73
Pidie,4.55
Bireuen,3.07
Aceh Utara,3.14
Aceh Barat Daya,3.61
Gayo Lues,4.83
Aceh Tamiang,2.25
Nagan Raya,3.14
Aceh Jaya,3.04
Bener Meriah,3.3
Pidie Jaya,3.25
Kota Banda Aceh,1.69
Kota Sabang,3.17
Kota Langsa,2.25
Kota Lhokseumawe,2
Kota Subulussalam,3.61
SUMATERA UTARA,1.77
Nias,2.53
Mandailing Natal,1.27
Tapanuli Selatan,1.06
Tapanuli Tengah,1.25
Tapanuli Utara,1.6
Toba Samosir,1.2
Labuhan Batu,0.91
Asahan,1.86
Simalungun,1.6
Dairi,0.78
Karo,1.48
Deli Serdang,0.49
Langkat,1.78
Nias Selatan,3.32
Humbang Hasundutan,1.51
Pakpak Bharat,1.35
Samosir,2.12
Serdang Bedagai,1.48
Batu Bara,1.72
Padang Lawas Utara,1.46
Padang Lawas,1.36
Labuhan Batu Selatan,1.64
Labuhan Batu Utara,1.11
Nias Utara,6.14
Nias Barat,6.25
Kota Sibolga,2.55
Kota Tanjung Balai,3.17
Kota Pematang Siantar,1.23
Kota Tebing Tinggi,2.03
Kota Medan,1.51
Kota Binjai,1.33
Kota Padangsidimpuan,0.96
Kota Gunungsitoli,4.36
SUMATERA BARAT,1.1
Kepulauan Mentawai,2.56
Pesisir Selatan,1.17
Solok,1.19
Sijunjung,1.25
Tanah Datar,0.81
Padang Pariaman,1.36
Agam,0.96
Lima Puluh Kota,1.06
Pasaman,0.42
Solok Selatan,1.23
Dharmasraya,1.21
Pasaman Barat,1.09
Kota Padang,0.55
Kota Solok,0.13
Kota Sawah Lunto,0.12
Kota Padang Panjang,0.66
Kota Bukittinggi,1.05
Kota Payakumbuh,0.87
Kota Pariaman,0.9
RIAU,1.36
Kuantan Singingi,1.45
Indragiri Hulu,0.86
Indragiri Hilir,1.29
Pelalawan,1.79
Siak,0.58
Kampar,1.24
Rokan Hulu,1.54
Bengkalis,1.41
Rokan Hilir,0.77
Kepulauan Meranti,7.17
Kota Pekanbaru,0.41
Kota Dumai,0.62
JAMBI,1.47
Kerinci,0.92
Merangin,1.77
Sarolangun,1.37
