Nama Wilayah,
,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota
,2011
ACEH,3.48
Simeulue,4.61
Aceh Singkil,3.14
Aceh Selatan,2.45
Aceh Tenggara,2.33
Aceh Timur,2.52
Aceh Tengah,2.95
Aceh Barat,4.06
Aceh Besar,3.66
Pidie,3.66
Bireuen,3.46
Aceh Utara,3.79
Aceh Barat Daya,2.63
Gayo Lues,3.35
Aceh Tamiang,2.27
Nagan Raya,3.54
Aceh Jaya,3.69
Bener Meriah,3.94
Pidie Jaya,5.28
Kota Banda Aceh,1.43
Kota Sabang,3.91
Kota Langsa,2.36
Kota Lhokseumawe,2.11
Kota Subulussalam,4.28
SUMATERA UTARA,1.8
Nias,2.58
Mandailing Natal,1.34
Tapanuli Selatan,1.7
Tapanuli Tengah,2.8
Tapanuli Utara,1.4
Toba Samosir,1.22
Labuhan Batu,1.73
Asahan,1.52
Simalungun,1.18
Dairi,1.05
Karo,1.68
Deli Serdang,0.62
Langkat,1.84
Nias Selatan,2.32
Humbang Hasundutan,1.39
Pakpak Bharat,1.25
Samosir,2.55
Serdang Bedagai,1.41
Batu Bara,1.32
Padang Lawas Utara,1.35
Padang Lawas,1.26
Labuhan Batu Selatan,2.5
Labuhan Batu Utara,1.81
Nias Utara,5.01
Nias Barat,4.93
Kota Sibolga,2
Kota Tanjung Balai,2.21
Kota Pematang Siantar,1.62
Kota Tebing Tinggi,1.98
Kota Medan,1.7
Kota Binjai,1.01
Kota Padangsidimpuan,1.44
Kota Gunungsitoli,7.09
SUMATERA BARAT,1.5
Kepulauan Mentawai,3.94
Pesisir Selatan,1.81
Solok,1.62
Sijunjung,1.16
Tanah Datar,0.65
Padang Pariaman,1.61
Agam,1.29
Lima Puluh Kota,1.23
Pasaman,1.45
Solok Selatan,1.39
Dharmasraya,1.07
Pasaman Barat,1
Kota Padang,0.8
Kota Solok,1.06
Kota Sawah Lunto,0.25
Kota Padang Panjang,0.6
Kota Bukittinggi,0.99
Kota Payakumbuh,1.41
Kota Pariaman,0.46
RIAU,1.36
Kuantan Singingi,1.6
Indragiri Hulu,1.04
Indragiri Hilir,1.27
Pelalawan,2.15
Siak,1.06
Kampar,1.38
Rokan Hulu,1.95
Bengkalis,0.7
Rokan Hilir,0.92
Kepulauan Meranti,7.96
Kota Pekanbaru,0.46
Kota Dumai,0.57
JAMBI,1.29
Kerinci,1
Merangin,0.92
Sarolangun,1.34
