Nama Wilayah,
,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota
,2021
ACEH,2.86
Simeulue,2.37
Aceh Singkil,3.67
Aceh Selatan,1.69
Aceh Tenggara,2.51
Aceh Timur,2.31
Aceh Tengah,2.88
Aceh Barat,3.82
Aceh Besar,2.32
Pidie,3.04
Bireuen,2.07
Aceh Utara,2.17
Aceh Barat Daya,2.88
Gayo Lues,2.76
Aceh Tamiang,1.67
Nagan Raya,3.5
Aceh Jaya,2.06
Bener Meriah,4.62
Pidie Jaya,3.61
Kota Banda Aceh,1.12
Kota Sabang,2.8
Kota Langsa,1.53
Kota Lhokseumawe,1.87
Kota Subulussalam,2.29
SUMATERA UTARA,1.52
Nias,2.21
Mandailing Natal,1.44
Tapanuli Selatan,1.53
Tapanuli Tengah,2.04
Tapanuli Utara,1.21
Toba Samosir,1.34
Labuhan Batu,1.32
Asahan,1.9
Simalungun,1.12
Dairi,1.24
Karo,1.23
Deli Serdang,0.56
Langkat,1.17
Nias Selatan,2.38
Humbang Hasundutan,1.25
Pakpak Bharat,1.05
Samosir,2.2
Serdang Bedagai,0.87
Batu Bara,1.99
Padang Lawas Utara,1.29
Padang Lawas,1.33
Labuhan Batu Selatan,1.22
Labuhan Batu Utara,1.07
Nias Utara,4.24
Nias Barat,3.32
Kota Sibolga,2.04
Kota Tanjung Balai,1.72
Kota Pematang Siantar,1.12
Kota Tebing Tinggi,1.37
Kota Medan,1.1
Kota Binjai,0.59
Kota Padangsidimpuan,1.17
Kota Gunungsitoli,2.66
SUMATERA BARAT,1.04
Kepulauan Mentawai,2.43
Pesisir Selatan,0.87
Solok,0.91
Sijunjung,0.86
Tanah Datar,0.64
Padang Pariaman,0.81
Agam,0.98
Lima Puluh Kota,1.21
Pasaman,0.67
Solok Selatan,1.28
Dharmasraya,0.75
Pasaman Barat,1.24
Kota Padang,0.67
Kota Solok,0.28
Kota Sawah Lunto,0.33
Kota Padang Panjang,0.76
Kota Bukittinggi,0.8
Kota Payakumbuh,0.82
Kota Pariaman,0.36
RIAU,1.06
Kuantan Singingi,1.14
Indragiri Hulu,0.81
Indragiri Hilir,0.9
Pelalawan,1.45
Siak,0.61
Kampar,0.99
Rokan Hulu,1.51
Bengkalis,0.73
Rokan Hilir,0.79
Kepulauan Meranti,4.46
Kota Pekanbaru,0.19
Kota Dumai,0.4
JAMBI,1.29
Kerinci,0.81
Merangin,1.25
Sarolangun,1.13
